date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-01-15,Chili (red) - Retail,KG,vegetables and fruits,47172.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-02-15,Chili (red) - Retail,KG,vegetables and fruits,44464.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-03-15,Chili (red) - Retail,KG,vegetables and fruits,39551.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-04-15,Chili (red) - Retail,KG,vegetables and fruits,34429.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-05-15,Chili (red) - Retail,KG,vegetables and fruits,34973.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-06-15,Chili (red) - Retail,KG,vegetables and fruits,31731.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-08-15,Chili (red) - Retail,KG,vegetables and fruits,31008.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-09-15,Chili (red) - Retail,KG,vegetables and fruits,31433.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-10-15,Chili (red) - Retail,KG,vegetables and fruits,33190.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-11-15,Chili (red) - Retail,KG,vegetables and fruits,36144.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2017-12-15,Chili (red) - Retail,KG,vegetables and fruits,40199.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-01-15,Chili (red) - Retail,KG,vegetables and fruits,43077.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-02-15,Chili (red) - Retail,KG,vegetables and fruits,44287.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-03-15,Chili (red) - Retail,KG,vegetables and fruits,48366.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-04-15,Chili (red) - Retail,KG,vegetables and fruits,48632.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-05-15,Chili (red) - Retail,KG,vegetables and fruits,44153.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-06-15,Chili (red) - Retail,KG,vegetables and fruits,43190.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-07-15,Chili (red) - Retail,KG,vegetables and fruits,40737.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-08-15,Chili (red) - Retail,KG,vegetables and fruits,38154.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-09-15,Chili (red) - Retail,KG,vegetables and fruits,34648.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-10-15,Chili (red) - Retail,KG,vegetables and fruits,38647.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-11-15,Chili (red) - Retail,KG,vegetables and fruits,38098.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2018-12-15,Chili (red) - Retail,KG,vegetables and fruits,37096.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2019-01-15,Chili (red) - Retail,KG,vegetables and fruits,35397.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2019-02-15,Chili (red) - Retail,KG,vegetables and fruits,31252.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2019-03-15,Chili (red) - Retail,KG,vegetables and fruits,31061.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2019-04-15,Chili (red) - Retail,KG,vegetables and fruits,34900.0,IDR,Indonesia,,0,National Average,974,91,15,5,4,974_91_15_5,
2007-01-15,Eggs - Retail,KG,"meat, fish and eggs",9150.7401,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-02-15,Eggs - Retail,KG,"meat, fish and eggs",8486.441,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-03-15,Eggs - Retail,KG,"meat, fish and eggs",7993.549,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-04-15,Eggs - Retail,KG,"meat, fish and eggs",8732.9076,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-05-15,Eggs - Retail,KG,"meat, fish and eggs",9106.7251,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-06-15,Eggs - Retail,KG,"meat, fish and eggs",8559.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-07-15,Eggs - Retail,KG,"meat, fish and eggs",9100.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-08-15,Eggs - Retail,KG,"meat, fish and eggs",9611.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-09-15,Eggs - Retail,KG,"meat, fish and eggs",10300.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-10-15,Eggs - Retail,KG,"meat, fish and eggs",9944.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-11-15,Eggs - Retail,KG,"meat, fish and eggs",9726.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2007-12-15,Eggs - Retail,KG,"meat, fish and eggs",10041.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-01-15,Eggs - Retail,KG,"meat, fish and eggs",10853.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-02-15,Eggs - Retail,KG,"meat, fish and eggs",10439.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-03-15,Eggs - Retail,KG,"meat, fish and eggs",11152.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-04-15,Eggs - Retail,KG,"meat, fish and eggs",12103.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-05-15,Eggs - Retail,KG,"meat, fish and eggs",11908.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-06-15,Eggs - Retail,KG,"meat, fish and eggs",11656.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-07-15,Eggs - Retail,KG,"meat, fish and eggs",13086.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-08-15,Eggs - Retail,KG,"meat, fish and eggs",13499.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-09-15,Eggs - Retail,KG,"meat, fish and eggs",14306.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-10-15,Eggs - Retail,KG,"meat, fish and eggs",14386.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-11-15,Eggs - Retail,KG,"meat, fish and eggs",13651.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2008-12-15,Eggs - Retail,KG,"meat, fish and eggs",13009.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-01-15,Eggs - Retail,KG,"meat, fish and eggs",12836.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-02-15,Eggs - Retail,KG,"meat, fish and eggs",12520.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-03-15,Eggs - Retail,KG,"meat, fish and eggs",12638.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-04-15,Eggs - Retail,KG,"meat, fish and eggs",12701.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-05-15,Eggs - Retail,KG,"meat, fish and eggs",12426.1858,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-06-15,Eggs - Retail,KG,"meat, fish and eggs",12421.9523,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-07-15,Eggs - Retail,KG,"meat, fish and eggs",13320.9615,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-08-15,Eggs - Retail,KG,"meat, fish and eggs",13799.1841,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-09-15,Eggs - Retail,KG,"meat, fish and eggs",13003.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-10-15,Eggs - Retail,KG,"meat, fish and eggs",12500.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-11-15,Eggs - Retail,KG,"meat, fish and eggs",12170.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2009-12-15,Eggs - Retail,KG,"meat, fish and eggs",12794.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-01-15,Eggs - Retail,KG,"meat, fish and eggs",12374.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-02-15,Eggs - Retail,KG,"meat, fish and eggs",12199.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-03-15,Eggs - Retail,KG,"meat, fish and eggs",12607.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-04-15,Eggs - Retail,KG,"meat, fish and eggs",12796.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-05-15,Eggs - Retail,KG,"meat, fish and eggs",12313.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-06-15,Eggs - Retail,KG,"meat, fish and eggs",12997.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-07-15,Eggs - Retail,KG,"meat, fish and eggs",14293.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-08-15,Eggs - Retail,KG,"meat, fish and eggs",14296.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-09-15,Eggs - Retail,KG,"meat, fish and eggs",13907.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-10-15,Eggs - Retail,KG,"meat, fish and eggs",13500.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-11-15,Eggs - Retail,KG,"meat, fish and eggs",13574.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2010-12-15,Eggs - Retail,KG,"meat, fish and eggs",14050.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-01-15,Eggs - Retail,KG,"meat, fish and eggs",14008.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-02-15,Eggs - Retail,KG,"meat, fish and eggs",14021.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-03-15,Eggs - Retail,KG,"meat, fish and eggs",14660.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-04-15,Eggs - Retail,KG,"meat, fish and eggs",14116.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-05-15,Eggs - Retail,KG,"meat, fish and eggs",14001.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-06-15,Eggs - Retail,KG,"meat, fish and eggs",14859.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-07-15,Eggs - Retail,KG,"meat, fish and eggs",16018.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-08-15,Eggs - Retail,KG,"meat, fish and eggs",15667.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-09-15,Eggs - Retail,KG,"meat, fish and eggs",14895.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-10-15,Eggs - Retail,KG,"meat, fish and eggs",14134.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-11-15,Eggs - Retail,KG,"meat, fish and eggs",14672.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2011-12-15,Eggs - Retail,KG,"meat, fish and eggs",15319.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-01-15,Eggs - Retail,KG,"meat, fish and eggs",16079.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-02-15,Eggs - Retail,KG,"meat, fish and eggs",16331.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-03-15,Eggs - Retail,KG,"meat, fish and eggs",15703.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-04-15,Eggs - Retail,KG,"meat, fish and eggs",15056.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-05-15,Eggs - Retail,KG,"meat, fish and eggs",15141.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-06-15,Eggs - Retail,KG,"meat, fish and eggs",15546.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-07-15,Eggs - Retail,KG,"meat, fish and eggs",17077.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-08-15,Eggs - Retail,KG,"meat, fish and eggs",16139.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-09-15,Eggs - Retail,KG,"meat, fish and eggs",15507.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-10-15,Eggs - Retail,KG,"meat, fish and eggs",15184.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-11-15,Eggs - Retail,KG,"meat, fish and eggs",15391.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2012-12-15,Eggs - Retail,KG,"meat, fish and eggs",16123.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-01-15,Eggs - Retail,KG,"meat, fish and eggs",17558.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-02-15,Eggs - Retail,KG,"meat, fish and eggs",18018.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-03-15,Eggs - Retail,KG,"meat, fish and eggs",16310.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-05-15,Eggs - Retail,KG,"meat, fish and eggs",16460.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-06-15,Eggs - Retail,KG,"meat, fish and eggs",17583.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-07-15,Eggs - Retail,KG,"meat, fish and eggs",18868.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-08-15,Eggs - Retail,KG,"meat, fish and eggs",18640.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-09-15,Eggs - Retail,KG,"meat, fish and eggs",17652.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-10-15,Eggs - Retail,KG,"meat, fish and eggs",16799.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-11-15,Eggs - Retail,KG,"meat, fish and eggs",16144.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2013-12-15,Eggs - Retail,KG,"meat, fish and eggs",16785.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-01-15,Eggs - Retail,KG,"meat, fish and eggs",18314.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-02-15,Eggs - Retail,KG,"meat, fish and eggs",18330.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-03-15,Eggs - Retail,KG,"meat, fish and eggs",16129.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-04-15,Eggs - Retail,KG,"meat, fish and eggs",16187.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-05-15,Eggs - Retail,KG,"meat, fish and eggs",17142.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-06-15,Eggs - Retail,KG,"meat, fish and eggs",18172.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-07-15,Eggs - Retail,KG,"meat, fish and eggs",18565.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-08-15,Eggs - Retail,KG,"meat, fish and eggs",18285.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-09-15,Eggs - Retail,KG,"meat, fish and eggs",18199.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-10-15,Eggs - Retail,KG,"meat, fish and eggs",17671.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-11-15,Eggs - Retail,KG,"meat, fish and eggs",17636.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2014-12-15,Eggs - Retail,KG,"meat, fish and eggs",18599.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-01-15,Eggs - Retail,KG,"meat, fish and eggs",20496.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-02-15,Eggs - Retail,KG,"meat, fish and eggs",20016.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-03-15,Eggs - Retail,KG,"meat, fish and eggs",18225.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-04-15,Eggs - Retail,KG,"meat, fish and eggs",17964.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-05-15,Eggs - Retail,KG,"meat, fish and eggs",19065.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-06-15,Eggs - Retail,KG,"meat, fish and eggs",20350.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-07-15,Eggs - Retail,KG,"meat, fish and eggs",19512.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-08-15,Eggs - Retail,KG,"meat, fish and eggs",20345.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-09-15,Eggs - Retail,KG,"meat, fish and eggs",20194.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-10-15,Eggs - Retail,KG,"meat, fish and eggs",19079.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-11-15,Eggs - Retail,KG,"meat, fish and eggs",19379.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2015-12-15,Eggs - Retail,KG,"meat, fish and eggs",21156.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-01-15,Eggs - Retail,KG,"meat, fish and eggs",22760.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-02-15,Eggs - Retail,KG,"meat, fish and eggs",22007.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-03-15,Eggs - Retail,KG,"meat, fish and eggs",20009.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-04-15,Eggs - Retail,KG,"meat, fish and eggs",19361.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-05-15,Eggs - Retail,KG,"meat, fish and eggs",19965.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-06-15,Eggs - Retail,KG,"meat, fish and eggs",21135.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-07-15,Eggs - Retail,KG,"meat, fish and eggs",20786.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-08-15,Eggs - Retail,KG,"meat, fish and eggs",20815.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-09-15,Eggs - Retail,KG,"meat, fish and eggs",19897.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-10-15,Eggs - Retail,KG,"meat, fish and eggs",19374.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-11-15,Eggs - Retail,KG,"meat, fish and eggs",18909.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2016-12-15,Eggs - Retail,KG,"meat, fish and eggs",20654.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-01-15,Eggs - Retail,KG,"meat, fish and eggs",20590.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-02-15,Eggs - Retail,KG,"meat, fish and eggs",19703.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-03-15,Eggs - Retail,KG,"meat, fish and eggs",19181.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-04-15,Eggs - Retail,KG,"meat, fish and eggs",19008.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-05-15,Eggs - Retail,KG,"meat, fish and eggs",20515.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-06-15,Eggs - Retail,KG,"meat, fish and eggs",20439.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-08-15,Eggs - Retail,KG,"meat, fish and eggs",21375.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-09-15,Eggs - Retail,KG,"meat, fish and eggs",20811.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-10-15,Eggs - Retail,KG,"meat, fish and eggs",20395.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-11-15,Eggs - Retail,KG,"meat, fish and eggs",20772.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2017-12-15,Eggs - Retail,KG,"meat, fish and eggs",23138.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-01-15,Eggs - Retail,KG,"meat, fish and eggs",22990.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-02-15,Eggs - Retail,KG,"meat, fish and eggs",21808.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-03-15,Eggs - Retail,KG,"meat, fish and eggs",21396.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-04-15,Eggs - Retail,KG,"meat, fish and eggs",21681.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-05-15,Eggs - Retail,KG,"meat, fish and eggs",23550.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-06-15,Eggs - Retail,KG,"meat, fish and eggs",22688.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-07-15,Eggs - Retail,KG,"meat, fish and eggs",25100.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-08-15,Eggs - Retail,KG,"meat, fish and eggs",23243.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-09-15,Eggs - Retail,KG,"meat, fish and eggs",22195.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-10-15,Eggs - Retail,KG,"meat, fish and eggs",21234.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-11-15,Eggs - Retail,KG,"meat, fish and eggs",21565.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2018-12-15,Eggs - Retail,KG,"meat, fish and eggs",24120.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2019-01-15,Eggs - Retail,KG,"meat, fish and eggs",24422.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2019-02-15,Eggs - Retail,KG,"meat, fish and eggs",23015.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
2019-03-15,Eggs - Retail,KG,"meat, fish and eggs",22329.0,IDR,Indonesia,,0,National Average,974,92,15,5,2,974_92_15_5,
